timestamp,open,high,low,close,volume
2015-06-10,229.31,230.45,227.98,228.73,5978.99455875
2015-06-11,228.79,230.92,228.7,229.69,5605.95005072
2015-06-12,229.68,231.32,229.01,229.47,6060.53162572
2015-06-13,229.21,233.49,228.79,233.47,4139.5737215
2015-06-14,233.49,235.0,232.53,233.6,2314.73634054
2015-06-15,233.61,238.5,233.6,236.99,6051.86252839
2015-06-16,236.92,253.26,236.01,251.91,10434.11814815
2015-06-17,251.88,259.46,247.0,250.25,9886.2009048
2015-06-18,250.18,253.29,243.51,249.27,8234.70571275
2015-06-19,249.33,251.05,245.04,246.33,6096.257949229999
2015-06-20,246.33,246.99,240.46,246.13,4371.2145801100005
2015-06-21,246.08,246.98,242.0,244.66,3694.45385093
2015-06-22,244.66,248.5,243.86,247.5,5569.17951861
2015-06-23,247.48,248.06,243.01,244.52,5295.4367872
2015-06-24,244.54,244.92,239.51,240.04,5323.51072526
2015-06-25,240.14,243.44,239.91,242.44,5678.55548776
2015-06-26,242.46,243.1,239.91,243.0,6539.247585489999
2015-06-27,242.99,252.22,242.6,251.59,5287.8661909
2015-06-28,251.46,251.87,247.51,249.11,4290.97455352
2015-06-29,249.11,257.99,249.09,257.54,10401.48872812
2015-06-30,257.53,269.39,255.91,263.82,12009.580879210002
2015-07-01,263.83,265.45,255.12,259.02,8238.7119877
2015-07-02,258.96,262.0,253.0,254.85,6283.47126529
2015-07-03,254.86,257.37,252.77,256.95,4782.9834649800005
2015-07-04,256.94,261.0,254.4,260.64,4091.5462419
2015-07-05,260.64,275.25,258.99,271.74,8452.80236186
2015-07-06,272.17,277.88,268.27,269.94,10013.390944409999
2015-07-07,269.78,272.11,264.5,266.18,6984.3621578
2015-07-08,266.18,273.97,264.41,270.97,7798.11588097
2015-07-09,271.5,272.5,267.1,269.75,6970.282247450001
2015-07-10,269.77,294.71,269.0,286.67,15892.666927250002
2015-07-11,286.71,299.0,284.5,294.23,8509.59783548
2015-07-12,294.29,316.52,293.5,312.16,12917.990757820002
2015-07-13,312.19,312.91,281.62,293.08,12936.00278298
2015-07-14,292.93,297.78,286.25,287.51,7146.061481459999
2015-07-15,287.48,294.11,284.98,285.7,7586.059252600001
2015-07-16,285.7,292.78,275.0,279.38,8604.67123328
2015-07-17,279.38,281.38,272.64,280.58,6977.017446530001
2015-07-18,280.14,282.71,276.34,277.71,4279.26089921
2015-07-19,277.71,278.48,275.0,275.61,3464.18667592
2015-07-20,275.6,280.0,273.34,280.0,5476.61658855
2015-07-21,279.96,281.27,276.85,277.32,4943.55943437
2015-07-22,277.33,278.54,275.01,277.89,4687.9093833100005
2015-07-23,277.96,279.75,276.28,277.39,5306.82157531
2015-07-24,277.23,291.52,276.43,289.12,7362.4690829500005
2015-07-25,289.12,291.67,286.82,289.7,4102.45296008
2015-07-26,289.68,294.49,288.65,293.89,3735.23660255
2015-07-27,293.88,297.0,287.24,294.21,6461.0331349
2015-07-28,294.22,298.0,293.65,295.76,5761.8696177
2015-07-29,295.74,296.58,289.01,290.19,5223.39617064
2015-07-30,290.26,291.56,286.56,288.49,5138.98154856
2015-07-31,288.49,290.0,282.79,285.19,5676.61845893
2015-08-01,285.2,285.6,277.26,281.53,3932.44975145
2015-08-02,281.53,282.62,277.33,282.62,3361.0866893
2015-08-03,282.62,285.86,280.27,280.95,4741.72910667
2015-08-04,280.95,286.47,280.11,285.51,5580.22052955
2015-08-05,285.6,286.25,282.01,282.77,5765.48779667
2015-08-06,282.44,282.61,278.95,279.65,5027.85564067
2015-08-07,279.37,281.17,277.05,279.94,5212.4569006500005
2015-08-08,280.06,280.16,260.07,262.02,6085.44943664
2015-08-09,262.02,268.8,260.97,267.63,5046.97687512
2015-08-10,267.6,268.89,263.17,265.15,5478.58214893
2015-08-11,265.15,271.99,264.91,271.99,5796.14479285
2015-08-12,271.99,272.4,265.79,266.94,6350.25601895
2015-08-13,266.81,267.82,262.94,264.67,5343.42301753
2015-08-14,264.48,267.98,262.5,266.17,6859.07697033
2015-08-15,266.21,267.69,261.77,262.46,4116.06182042
2015-08-16,262.45,263.1,255.67,259.2,5493.63748757
2015-08-17,259.2,261.57,255.58,257.31,6966.279596210001
2015-08-18,257.56,258.04,200.0,221.99,11541.06429515
2015-08-19,221.99,238.99,214.91,227.34,13329.69033609
2015-08-20,227.46,238.2,227.45,235.56,8819.52508175
2015-08-21,235.56,236.99,231.15,232.85,8327.53467628
2015-08-22,232.85,235.53,222.68,231.15,7197.25948925
2015-08-23,231.16,233.25,226.15,229.21,4312.6176901
2015-08-24,229.23,229.24,210.0,211.16,16523.77944494
2015-08-25,211.16,229.49,198.02,223.73,19685.20578035
2015-08-26,223.73,231.97,220.16,226.81,9756.262620649999
2015-08-27,226.72,229.99,224.0,225.8,7891.14647013
2015-08-28,225.62,236.18,221.2,231.55,9155.348865119999
2015-08-29,231.55,233.95,228.0,230.61,4469.25113064
2015-08-30,230.61,233.47,226.59,229.39,4975.99074234
2015-08-31,229.4,233.0,225.23,230.75,6986.515718670001
2015-09-01,230.76,233.5,226.42,228.22,8595.94977275
2015-09-02,228.22,231.43,226.43,229.97,7461.084198330001
2015-09-03,229.95,230.79,226.48,227.25,6668.258624889999
2015-09-04,227.24,232.49,227.24,231.39,7070.54636039
2015-09-05,231.43,237.24,230.12,236.01,5615.31975395
2015-09-06,236.2,244.82,235.54,241.29,5273.5396927
2015-09-07,241.26,242.98,239.21,241.31,4902.581160680001
2015-09-08,241.31,247.82,240.31,244.14,8296.95385459
2015-09-09,244.24,244.69,238.6,238.75,6819.43626768
2015-09-10,238.74,241.4,236.69,238.52,5811.40195317
2015-09-11,238.55,241.54,238.5,240.9,5856.642800979999
2015-09-12,240.9,241.12,235.26,236.5,5480.20471378
2015-09-13,236.5,236.91,229.72,230.82,5004.4299755600005
2015-09-14,230.83,233.99,228.01,231.01,7984.562513260001
2015-09-15,231.02,232.43,230.26,230.6,7118.30792605
2015-09-16,230.67,232.0,226.85,229.73,7655.65298843
2015-09-17,229.72,235.93,229.01,233.34,7527.99830632
2015-09-18,233.31,234.96,231.75,233.78,4688.4507946
2015-09-19,233.78,234.31,232.0,232.88,3604.57190273
2015-09-20,232.88,234.0,231.84,232.24,3683.55398908
2015-09-21,232.26,233.64,226.87,227.31,7599.80481578
2015-09-22,227.31,232.5,224.45,231.28,8900.96660186
2015-09-23,231.31,233.0,229.27,230.26,6357.67604853
2015-09-24,230.26,235.99,230.09,235.27,9375.09414213
2015-09-25,235.35,237.62,234.02,235.89,6186.86283845
2015-09-26,235.88,236.2,233.5,234.69,4167.95246947
2015-09-27,234.67,235.03,233.2,233.58,3302.85450184
2015-09-28,233.53,240.52,233.53,239.99,8114.32217801
2015-09-29,239.96,241.05,236.65,236.89,6984.74661537
2015-09-30,236.88,238.75,236.26,237.14,5479.4328461
2015-10-01,237.1,239.86,236.9,238.34,5676.93891488
2015-10-02,238.34,239.4,236.97,238.28,5907.549291830001
2015-10-03,238.31,240.62,237.73,239.92,4332.27031897
